0.33203197,0.24117528
0.6473341,0.009208399
0.45388147,0.29090285
0.1612052,0.22543609
0.82441556,0.29626566
0.11402695,0.043757267
0.7302761,-0.038575705
0.6221938,-0.00915205
0.34221593,-0.11851266
0.9359203,-0.047303367
-0.108692184,0.032988247
0.49984902,0.22162123
0.38054305,-0.1946231
0.84770554,0.016560692
0.9979366,-0.36824626
0.5914123,0.10597695
0.39058098,0.20669423
0.6422529,0.021170503
0.32108673,0.39926535
0.43902194,0.0055481973
0.41938877,-0.08221197
0.93807745,-0.0012047499
0.16089942,0.17515406
0.6707483,-0.22331211
0.19861835,-0.13326734
0.4348585,0.39594734
0.3408177,0.08937327
1.0009997,-0.036950257
0.38027233,-0.25934148
0.36952275,-0.05683363
0.8937056,0.30732587
0.49908575,0.21104357
0.20129293,0.06879907
0.4682987,0.09689037
1.033892,0.29777548
0.9463934,-0.09530972
0.3175133,-0.104808606
-0.10389836,0.10074764
1.0124797,-0.45734984
0.9691034,0.0018502488
0.9311256,0.23504205
1.0140938,-0.020027868
0.13727127,0.26716745
0.76148766,-0.2972548
0.34349495,0.063250564
0.35174003,-0.28470132
0.55051374,0.30393675
0.38415053,0.30442593
0.7684648,0.019797193
0.94963145,-0.056135137
-0.2126511,-0.19695221
0.53604025,0.05281353
0.28945836,0.042918827
0.73080796,0.08887265
0.9119674,0.05166821
0.6016826,0.27034217
0.81162125,0.1477771
0.9166307,-0.35063645
0.5144054,0.053985864
0.9044373,-0.40677568
0.6247376,0.11876984
0.77942336,0.29732513
0.42250076,0.23755991
0.476856,0.24160624
0.09162296,-0.20367405
0.1774253,-0.20417754
0.7253799,0.14196546
0.67048866,0.39964634
0.7928835,0.19163208
0.8056479,-0.028012952
0.7886829,-0.0113602
-0.07583457,-0.006679472
0.7941206,-0.37344357
0.09837197,-0.08422765
0.9888909,-0.02912508
0.8019043,-0.01599263
0.6096709,-0.20045199
0.4372522,-0.14577474
0.3336824,0.18798095
0.8451722,-0.32137167
-0.06723997,0.0672299
0.83991367,0.07139404
0.7030792,0.26844087
0.37345225,-0.022233909
0.70048034,0.014832659
0.33456638,0.28396982
-0.064665444,-0.115943074
0.89637434,-0.1208738
0.76281846,-0.2811544
0.4153644,0.24179125
0.71786946,0.22194944
0.8364463,0.037479274
0.4810044,-0.043236546
0.3837566,-0.044156484
0.8751093,-0.029431764
0.12670171,-0.113707356
0.28929818,0.107120164
0.83195204,0.5966551
0.07166867,0.19717675
0.78721625,0.11031063
0.7722957,0.28259337
0.62818825,0.0425402
0.83937836,-0.048709933
0.6681229,-0.033992272
0.6358615,-0.0676915
0.6887975,0.3955285
0.6907386,-0.016808333
0.5221374,-0.35520267
0.6246659,0.28431544
0.9832978,0.32450494
0.3290443,-0.13203426
0.47385085,0.29915947
0.61444217,0.26272172
0.7002069,0.39431533
0.62360805,0.3284056
0.68561894,0.37949237
0.5948734,0.049909804
0.6717805,-0.32195652
0.48860136,-0.20894225
0.87861425,0.19042343
0.5996725,0.012307532
0.08775845,-0.12622212
0.5514673,0.1430817
0.23246571,0.07825635
0.8435929,-0.5333471
0.85395265,-0.31258503
0.559992,0.054763943
0.37865335,0.08714983
0.41511363,0.3125643
0.75207084,-0.19266732
-0.06271424,-0.2448502
-0.17320251,-0.04190856
0.44110826,-0.12024049
0.43042743,0.2951862
0.89149356,0.058093656
0.38553554,0.30336058
1.2046139,-0.5851945
0.47793022,-0.07849717
0.8065565,-0.1225111
-0.07970836,-0.04254201
0.52447546,0.05834835
-0.103258595,-0.1593553
0.48385835,0.3958443
0.30455709,0.06868407
0.44050696,-0.10556441
0.4175843,-0.11268142
0.26499268,-0.10950784
0.60794026,-0.026135832
0.419526,-0.14845194
0.24303654,0.14980659
0.9699648,-0.2695434
0.79666686,-0.10531005
0.31375167,0.17822967
-0.086463295,-0.16770925
0.3720353,-0.19462718
0.69552577,0.6961137
0.28388652,0.1969738
0.92887366,0.2794581
0.48403388,0.2830292
-0.46323362,-0.30843303
0.3895419,0.14108506
0.82479364,-0.09837557
0.48172724,0.2996703
0.2938524,0.2856369
-0.39107165,-0.30936566
0.46266484,0.00048352103
-0.038712155,0.2788
0.68033755,0.09979085
0.52652454,0.3303007
0.6612574,-0.37560433
0.656682,0.3056315
0.5108022,0.19785205
-0.4954861,-0.23874883
0.400481,-0.2768007
0.68025416,0.06571563
0.6053547,0.23029304
0.8518896,0.27488744
0.38477153,0.27409753
0.16809352,-0.05731467
0.3806761,0.093895756
0.7949987,0.25843352
-0.07044994,-0.05461418
0.55698127,0.067796074
0.32304594,-0.0355345
0.25959212,-0.079740375
0.3546224,0.09606568
0.5948121,-0.05371463
-0.6681335,-0.22200355
0.4457897,0.13646603
0.9696865,-0.27870163
0.9578061,-0.23791343
0.18750829,-0.13912505
0.42753074,-0.52846515
0.60380733,-0.0010392625
0.5598374,0.24128698
0.7334641,0.30091912
0.87835884,-0.04111341
0.5947224,0.3921677
1.2137337,-0.57955647
0.7518357,0.30640092
0.27096295,0.20947754
0.77211666,0.2870331
-0.44777733,-0.29848388
0.8206071,-0.0062867803
0.5565103,0.16537243
-0.15857525,-0.12452454
0.64599454,0.40128592
0.3127668,0.17625558
0.96155673,-0.10208876
0.87271094,-0.025389014
0.18064949,-0.08681665
0.71674,-0.5307319
1.0124221,-0.05040564
0.75412047,0.39859912
0.2773681,-0.31495497
0.30249646,0.1312669
0.5730033,0.097399965
0.40112776,0.11658812
0.6035983,-0.18037397
0.76406866,0.0052547916
0.3257224,-0.2148574
0.02163492,-0.22238022
1.0829995,0.31203568
0.7258745,-0.018699063
0.8919925,-0.020922182
0.9102211,0.012903083
-0.5986558,-0.3221196
0.72153133,0.08447487
0.4389597,-0.16107202
0.14018998,-0.24534228
0.43376982,-0.1701665
0.9014743,-0.022184597
0.4778799,-0.14373922
0.047383875,0.14596651
0.36400542,-0.101192705
0.82951003,0.074161395
0.99111027,-0.29322824
0.9545709,0.23337768
0.9246986,0.20458733
0.19213527,-0.16415784
0.7603353,0.043174047
0.97707725,-0.39114705
0.38182282,-0.27106258
0.98060447,-0.3581301
0.273307,0.07133759
0.30196717,0.26349765
0.42767242,-0.24781492
0.71988964,-0.24441232
0.56970614,-0.0030514735
0.3135916,0.0029999518
0.43323418,0.1219524
0.9054915,-0.219737
0.89041156,0.18232416
0.27228957,0.040490553
0.6663388,0.22497946
0.49593982,-0.05959376
0.41915098,-0.330472
0.91779727,0.05412423
0.573622,0.21587886
0.28631508,-0.036552593
0.8011122,0.014216847
0.45053753,-0.04575452
0.5511574,0.28481734
0.46414945,0.11551781
-0.34926102,-0.16716853
0.9715072,0.3069393
0.9662146,-0.009883152
0.002248419,0.062652014
0.23752284,0.20717378
0.6099855,0.39943582
0.16874254,0.05708387
1.0213699,0.29053497
0.78718626,0.045229483
0.037715863,0.1089427
0.58078825,0.16421275
0.5143653,-0.2894293
0.7526446,0.10544471
0.4940775,-0.09082638
0.44781727,0.03849651
0.75900376,0.07690758
0.13230278,0.18785618
1.2130319,-0.584357
0.24244788,0.19404902
0.38362458,-0.04487848
0.8170551,-0.010436544
1.0427439,0.30253947
0.44260356,0.2931574
0.5027591,0.30643907
0.68557,-0.08282007
0.5944651,0.31191018
0.9074559,-0.0067677675
0.5839481,0.27836934
0.08954263,-0.01864386
0.48761028,0.32339773
0.086151764,0.15082224
0.1567591,0.21085055
0.5264868,-0.21498516
0.8693817,-0.3764352
0.9764047,-0.007028307
0.6983428,0.4849468
0.03539103,0.008773712
0.24790743,0.011532617
0.62652916,0.042607933
0.73835915,0.115653306
0.9541361,-0.09606316
-0.035928406,0.2244185
0.5930431,-0.11653849
-0.45587876,-0.25581872
0.77406615,-0.19757505
0.34948674,0.106453516
0.4748938,0.48570046
0.4074152,0.16550718
0.84570616,-0.032348126
0.32580394,0.13932724
0.3851364,0.1643315
0.65174544,-0.16324997
0.39925113,0.06396555
0.35269436,-0.099406615
0.3924282,-0.034402613
0.77423954,0.31167862
1.0188954,-0.05535374
0.9257581,-0.3493833
0.67752135,0.031741254
0.569183,0.055642992
1.0299906,0.28342745
0.45474088,0.10574187
-0.26725727,-0.31619346
0.7553019,0.37249002
-0.027444053,0.014897462
0.62715304,0.25358415
0.38557664,-0.109229565
0.56213754,0.23328552
0.7173582,-0.011575625
0.750191,0.16619079
0.71008587,0.031154487
1.2386886,-0.5912655
0.8918609,-0.005973738
0.53636825,0.26046517
-0.5050746,-0.27881274
0.69869995,0.7003693
0.23563685,-0.14511415
0.11620135,0.051346786
0.3061754,0.2691601
0.31010142,-0.19944763
0.692479,-0.50193083
-0.16174129,0.10036999
0.28875905,0.26580238
0.7561397,-0.0384555
0.16429953,0.28728014
0.19497898,-0.04043051
0.43708512,0.15133102
0.4193275,-0.13873601
0.6093326,0.30092925
0.47385344,0.18536381
0.8653591,0.016006643
0.50599444,-0.023439033
0.2989166,0.09418298
0.7702738,0.29914558
0.97624326,-0.3096854
0.69548386,0.69605905
0.5146918,0.27528042
0.46687442,0.37405682
0.95594764,0.08683266
-0.17887336,-0.3335223
0.52691644,-0.033200137
0.13544439,-0.020041786
0.91043377,0.27181238
0.36275512,0.14600608
0.8739348,0.2461078
0.7828618,0.08093147
0.46568245,0.011197498
0.71244,0.7681697
0.077550225,-0.07022466
-0.24134669,-0.18608665
0.69782376,0.051697135
-0.3746309,-0.24983352
0.41899112,-0.13346735
0.44946384,-0.133803
0.19208017,-0.13481754
0.07211192,0.16707209
0.65346736,0.2592278
0.8444723,-0.041723274
-0.1381078,-0.0073654233
0.31983575,-0.03492348
0.5995501,-0.03668788
0.6026983,0.02564068
0.7234888,-0.21107358
0.555957,-0.02834783
0.20910633,0.1951976
0.25361165,0.33052674
0.4597836,-0.18055907
0.4138417,0.25502652
0.23088826,-0.045404665
0.8717267,-0.09088315
0.61931616,0.26635477
0.5554512,0.3226341
0.8611316,0.0047111753
0.6484184,-0.6917239
0.32838553,-0.16776405
0.9514017,-0.04311023
0.921541,0.2578474
0.6575772,0.39632288
0.93113536,-0.015175918
-0.40328535,-0.25896943
0.11766383,0.06600503
-0.26540786,0.06844403
0.4909333,0.28244084
0.87322164,0.2355528
0.84738386,0.2685
0.5857976,0.07411682
-0.09458338,-0.21115997
0.31666213,0.08159659
0.33396393,0.046037763
0.49247614,0.09044594
0.7920857,-0.20442457
0.83096415,0.21480665
0.51711106,0.16194218
0.842681,0.048301425
0.0598079,0.1244164
0.42693508,-0.27390835
0.3155776,0.19116072
0.38074568,0.17329387
0.4238313,-0.11785567
0.36786795,0.26376164
-0.3106236,-0.057713665
0.8863852,0.0015853052
0.69561386,0.2551017
0.5214093,-0.006803004
0.13753358,0.10262485
0.9645457,0.09116395
0.8330733,0.11068111
0.76179326,0.31350836
0.5838541,0.255275
0.6797018,0.38137358
-0.223215,0.068862095
0.15790287,0.06761753
-0.40103298,-0.18761505
0.5220809,0.10429013
0.15261889,-0.18557571
0.45469344,0.26696438
0.3055877,-0.11166644
0.6685255,-0.0133624775
0.7516272,0.4873906
0.7936613,0.088193685
0.41952193,0.27267024
0.6322431,0.26845685
0.3672918,0.16715631
0.5558672,0.019297723
0.592006,0.15006228
0.82908547,-0.017578918
0.5408919,0.11890594
0.034868777,-0.0009519756
1.0140593,-0.40105116
0.74049723,-0.2204274
0.53565085,0.25282946
0.45150772,-0.03971602
0.2645949,-0.17986044
0.06457198,0.14731371
0.40193763,0.03689047
0.03613599,-0.020587953
0.8414015,-0.5376333
0.62232745,0.22839499
0.40977943,0.060480766
0.18983735,0.15298802
0.98944926,0.2595092
0.24944758,0.1652159
-0.27823797,-0.37054312
0.9670592,-0.24978903
0.950591,0.076373324
0.5034973,0.28973505
0.42984876,-0.098095134
0.4090271,0.09659775
0.3218291,-0.27313116
0.74299973,0.10321459
0.40631962,0.29315338
0.7183265,0.17401193
0.15162513,0.055986702
0.7094421,-0.15095139
0.47069862,0.3814467
0.33960864,0.3038916
0.4862513,0.28553727
0.27485877,0.19385901
0.4557338,-0.039656002
0.9649635,-0.11417713
0.31364602,0.13648902
0.3035691,-0.17580566
0.7651608,-0.30288264
0.9260916,0.26627517
1.0888861,-0.5092934
0.39774194,-0.20559618
0.62687534,0.022809686
0.4185989,0.1674503
-0.24134472,0.21188301
0.2843763,0.21860534
0.28528833,-0.13282922
0.8489996,0.01789036
0.95652384,-0.023191035
0.99994415,0.30583215
0.33183172,0.06262834
0.74946564,0.24034174
0.3286157,0.32622093
-0.13864507,-0.31863323
0.49080753,-0.058390725
1.026882,-0.027556503
0.3058399,0.30332953
0.84493506,0.1268446
0.66817105,-0.31476134
0.16262019,0.3383796
0.49911526,-0.26505074
0.6480627,0.19728677
0.62797415,0.2809052
1.0174334,-0.0069996207
-0.3589267,-0.15483797
0.48671052,0.14496799
0.25368905,-0.10386214
-0.56719357,-0.22655562
0.57584614,-0.0590071
0.58066875,0.13903728
0.2577431,0.09316554
1.0985054,-0.46616337
0.991125,-0.37063724
0.9084347,0.30668643
0.8234621,0.4904142
0.7247249,-0.022013325
0.71005875,0.34930015
0.44508162,0.28633285
0.3257384,-0.05909054
0.46312696,0.24708617
0.74026066,-0.47378966
0.30838925,0.14193468
0.86181885,0.22254111
0.75099033,0.3845639
0.3859095,0.14072701
0.19841443,0.023482818
0.98111993,-0.005624149
0.7136398,0.053027336
0.41472188,0.11869333
0.85627246,-0.25534824
0.9037884,0.005059275
0.6573177,0.25903276
0.82986116,0.08706219
0.2747738,0.23897731
0.7165565,0.34756374
0.86963814,0.20818712
0.5142922,-0.370649
0.91768986,-0.034806643
0.23894498,-0.048446808
0.31495783,0.024529401
0.48082358,-0.0906974
-0.17280203,-0.12031457
0.9777481,-0.27888033
0.65291554,0.05700106
0.7936181,0.058979012
0.012675609,0.16393037
0.39070237,0.20637554
0.8240557,0.04958812
0.50504744,0.03537145
0.539295,0.5041456
0.42480516,0.18435489
-0.37920317,-0.102870874
0.8340651,0.15081927
0.28123963,-0.21712378
0.52982384,0.23689982
0.29087842,-0.17914368
0.82754093,-0.046832822
0.39099917,0.034172498
0.10564194,-0.013139039
0.06563933,0.31331736
1.0276223,-0.5796524
0.42373478,0.2233228
0.7033535,0.13472626
0.6018775,-0.34898475
0.08326716,0.115906164
0.16650015,-0.12307175
0.3524755,-0.14358
0.19799072,0.32216004
0.02841248,-0.031302493
0.73482734,-0.54983157
0.64647377,0.022871278
0.5310428,0.21476294
0.45069614,0.2489358
1.0768266,0.28448382
0.5537301,-0.12502588
0.576447,0.19525345
0.80769473,0.4043985
0.6408905,0.207861
0.75882095,0.16304292
0.2099595,-0.004422666
0.23885971,0.05527712
0.6364772,-0.083281524
0.7873866,0.05344342
0.15644832,-0.027983643
-0.2756647,0.033849377
0.42456335,0.30889365
0.32286367,0.12436376
0.20223527,0.23407316
0.71178687,0.2798382
0.85713226,0.121473365
0.5134009,-0.1811175
0.45111823,0.22049627
0.38907602,0.14339261
-0.5055246,-0.40057677
0.73756903,0.286913
0.6538308,-0.7117252
0.75225186,-0.044725914
0.94229114,-0.33864564
0.67555624,-0.08610846
0.30436432,0.18079811
0.70659375,0.21061788
0.7232457,0.020891832
0.18313341,0.15105137
0.48284572,0.0940797
0.6023631,0.19474055
0.2994761,0.20904632
-0.30843893,-0.17053795
0.39438185,0.15636083
0.38582015,0.12728734
0.71652526,0.11250141
0.46282208,0.263256
0.2856015,-0.29374576
0.7908283,-0.010006033
0.8750455,0.045737464
0.75351053,-0.36962697
0.24496935,0.027623532
0.24767356,-0.059838332
0.3695289,0.38847762
0.13636112,0.022089528
0.56285536,-0.152093
0.5266868,0.0063985107
0.19937567,0.05401889
0.6505771,0.3123956
0.3725602,0.21763779
0.482375,0.13203162
0.68448544,0.3429092
-0.24017307,-0.30093694
0.19934732,0.046407476
0.43999878,0.0635261
0.30219445,0.111856155
0.1525604,0.08060362
0.68578047,0.2855089
0.51168555,-0.1441138
0.70702314,0.20533864
0.65713716,0.18928239
0.20769002,0.1447185
0.8296999,0.11043639
0.6683021,0.37860924
0.7050533,0.13681646
0.9526744,0.09111886
0.7079033,-0.035053138
-0.30698547,-0.15535985
0.5544487,-0.0315765
0.3240648,-0.16530156
0.8150264,0.060275357
0.73407084,-0.026927946
0.7867261,0.0979508
0.5830155,0.45940417
0.671816,0.22553936
0.80699396,0.2618251
0.17427866,0.15498587
0.5603432,0.27593595
0.55357647,0.1630855
0.6331296,-0.20883149
0.046286244,-0.08991843
0.52411723,-0.05591007
0.6834604,0.08698789
0.041392773,0.07078116
0.54792756,0.06524677
-0.48925442,-0.18025154
0.38241348,-0.077686906
-0.31179184,-0.015851045
1.1477641,-0.53949285
0.05774079,-0.2263115
1.1018797,0.32108185
0.3249621,0.34912935
0.69472355,0.031129237
0.6926937,0.098711446
-0.25233254,-0.132682
0.78703684,0.32703987
0.260594,0.028621282
0.7762282,-0.11252791
0.19179852,0.19138631
0.2125791,-0.24961157
0.7233274,-0.39350542
0.3218524,-0.22361562
-0.41342723,-0.12510544
0.5274871,-0.18480656
-0.17265145,-0.33630016
-0.58914644,-0.43051013
0.03543949,0.051771715
0.5223756,-0.08027418
0.2974716,-0.08311517
0.7225613,0.27541274
0.066023394,0.16127756
0.75538373,0.43197238
0.427277,0.09434966
0.18206455,0.35066277
0.43116942,0.114253215
0.22797006,-0.17287828
0.6066737,0.36338875
0.45646876,-0.10373193
0.1346123,0.0362376
